Gene stable ID	Gene name
AGAP007832	
AGAP007833	
AGAP007834	
AGAP007835	
AGAP007836	
AGAP007837	
AGAP007838	
AGAP011325	
AGAP028071	
AGAP007841	
AGAP007842	
AGAP007843	
AGAP007844	
AGAP007845	
AGAP007846	
AGAP007847	
AGAP007848	
AGAP010467	
AGAP027993	CPLCP10
AGAP007851	
AGAP007852	
AGAP007853	
AGAP007854	
AGAP007855	
AGAP007856	
AGAP007857	
AGAP007858	
AGAP007859	
AGAP007860	
AGAP007861	
AGAP007862	
AGAP007863	
AGAP007864	
AGAP007865	
AGAP007867	
AGAP007868	
AGAP007869	
AGAP007870	
AGAP007871	
AGAP007872	
AGAP007873	TOR
AGAP007874	
AGAP007875	
AGAP007876	
AGAP007877	
AGAP007878	
AGAP007879	
AGAP007880	
AGAP007881	
AGAP007882	
AGAP007883	
AGAP007884	
AGAP007885	
AGAP007886	
AGAP007887	
AGAP007888	
AGAP007889	
AGAP007890	
AGAP007891	
AGAP007892	
AGAP007893	
AGAP007894	
AGAP007895	
AGAP007896	
AGAP007897	
AGAP007898	
AGAP007899	
AGAP007900	
AGAP007901	
AGAP007902	
AGAP007903	
AGAP007904	
AGAP007905	
AGAP007906	
AGAP007907	
AGAP007908	
AGAP007909	
AGAP007910	
AGAP007911	
AGAP007912	
AGAP007913	
AGAP007914	
AGAP007915	
AGAP007916	
AGAP007917	ABCC12
AGAP007918	
AGAP007919	
AGAP008389	
AGAP007921	
AGAP007922	
AGAP007923	
AGAP007924	
AGAP007925	
AGAP007926	
AGAP007927	RpL40
AGAP007928	
AGAP007929	
AGAP007930	
AGAP007931	
AGAP007932	
AGAP007933	
AGAP007934	
AGAP007935	
AGAP007936	
AGAP007937	
AGAP007939	
AGAP007940	
AGAP007941	
AGAP007942	
AGAP007943	
AGAP007944	
AGAP007945	
AGAP007946	
AGAP007947	
AGAP007948	
AGAP007949	
AGAP007950	
AGAP007951	IR68a
AGAP007952	
AGAP007953	
AGAP007954	
AGAP007955	
AGAP007956	
AGAP007957	
AGAP007958	
AGAP007959	
AGAP007960	
AGAP007961	
AGAP007962	
AGAP013722	
AGAP013759	
AGAP007963	
AGAP007964	
AGAP007965	
AGAP007966	
AGAP007967	
AGAP007968	
AGAP007969	
AGAP007970	APG18A
AGAP008317	
AGAP007972	ODDA
AGAP013764	
AGAP007973	ODR1
AGAP013732	
AGAP007974	drm
AGAP013733	
AGAP007975	
AGAP008967	
AGAP007977	
AGAP007978	
AGAP007979	
AGAP007980	CPCFC1
AGAP007981	
AGAP007982	ANCE8
AGAP013771	
AGAP007983	
AGAP007984	
AGAP007985	
AGAP007986	
AGAP007987	
AGAP007988	
AGAP007989	
AGAP007990	
AGAP008471	
AGAP007992	
AGAP007993	
AGAP007994	
AGAP007995	
AGAP028213	
AGAP007998	
AGAP007999	
AGAP008000	
AGAP008001	RpS27a
AGAP008002	
AGAP008003	
AGAP008004	
AGAP008005	
AGAP008006	
AGAP008007	
AGAP008008	
AGAP013775	
AGAP008009	
AGAP008010	
AGAP008011	
AGAP008012	
AGAP008013	
AGAP008014	
AGAP008015	
AGAP008016	
AGAP008017	
AGAP008018	CYP12F4
AGAP008019	CYP12F3
AGAP028113	CPLCW9
AGAP028047	CPLCW8
AGAP008022	CYP12F1
AGAP008023	en
AGAP013726	
AGAP008630	
AGAP008026	
AGAP008027	
AGAP008028	
AGAP028427	
AGAP028428	
AGAP028426	COE09941
AGAP008033	
AGAP008034	
AGAP008035	
AGAP008036	
AGAP008037	
AGAP028029	
AGAP028060	
AGAP008040	
AGAP008041	
AGAP008042	
AGAP008043	mRpS18
AGAP008044	
AGAP008045	
AGAP008046	
AGAP008047	
AGAP008048	
AGAP008049	
AGAP008050	
AGAP008051	SAP1
AGAP013717	
AGAP008052	SAP2
AGAP008053	
AGAP008054	SAP3
AGAP008055	CSP3
AGAP008056	
AGAP008057	
AGAP008058	CSP5
AGAP008059	CSP1
AGAP008060	BR2
AGAP008061	BR1
AGAP008062	CSP4
AGAP008063	
AGAP008064	
AGAP008065	
AGAP008067	
AGAP008070	
AGAP028720	
AGAP008072	
AGAP008073	
AGAP008074	
AGAP008075	
AGAP028212	
AGAP009353	
AGAP008078	
AGAP028222	
AGAP027988	
AGAP008081	
AGAP008082	
AGAP008083	
AGAP008084	
AGAP008085	
AGAP008086	
AGAP008087	
AGAP008088	
AGAP008089	
AGAP008090	
AGAP008092	
AGAP008093	
AGAP008094	
AGAP008095	
AGAP008096	
AGAP008097	
AGAP008098	
AGAP008099	
AGAP008235	
AGAP028084	
AGAP008510	
AGAP008103	
AGAP008104	
AGAP008105	
AGAP008106	
AGAP008107	
AGAP008108	
AGAP008109	
AGAP008110	
AGAP008111	
AGAP008112	
AGAP008113	
AGAP008114	Or22
AGAP013719	
AGAP008115	
AGAP008116	
AGAP008117	
AGAP008118	
AGAP008122	
AGAP008123	
AGAP008124	
AGAP008125	
AGAP008126	
AGAP008127	
AGAP008128	
AGAP008129	
AGAP008130	
AGAP008131	
AGAP008132	
AGAP008133	
AGAP008134	
AGAP008135	
AGAP008136	
AGAP008137	
AGAP008138	
AGAP008139	
AGAP008140	
AGAP008141	
AGAP008142	
AGAP008143	
AGAP010169	
AGAP028032	
AGAP008146	
AGAP008147	
AGAP008148	
AGAP008149	
AGAP008150	
AGAP008151	
AGAP008152	
AGAP008153	
AGAP008154	
AGAP008155	
AGAP008156	
AGAP008157	
AGAP008158	
AGAP008159	
AGAP008160	
AGAP008161	
AGAP008162	
AGAP008163	
AGAP008164	
AGAP008165	
AGAP008166	
AGAP008167	
AGAP008168	
AGAP008169	
AGAP008170	
AGAP028622	
AGAP028617	
AGAP008173	
AGAP008174	
AGAP008175	
AGAP008176	
AGAP008177	
AGAP008178	
AGAP008180	
AGAP008181	
AGAP008182	
AGAP008184	
AGAP008185	
AGAP008186	
AGAP008187	
AGAP008188	
AGAP008189	
AGAP008190	
AGAP008191	
AGAP008192	
AGAP008193	
AGAP008194	
AGAP008195	
AGAP008196	
AGAP008197	
AGAP008198	
AGAP008199	
AGAP008200	
AGAP008201	
AGAP008202	
AGAP008203	CYP6S2
AGAP008204	CYP6S1
AGAP008205	CYP6R1
AGAP008206	CYP6N2
AGAP008207	CYP6Y2
AGAP008208	CYP6Y1
AGAP008209	CYP6M1
AGAP008210	CYP6N1
AGAP008212	CYP6M2
AGAP008213	CYP6M3
AGAP008214	CYP6M4
AGAP008215	SG7b
AGAP008216	SG7
AGAP008217	CYP6Z3
AGAP008218	CYP6Z2
AGAP008219	CYP6Z1
AGAP013770	
AGAP008221	
AGAP008222	ODR2
AGAP013744	
AGAP008223	
AGAP008224	
AGAP008225	
AGAP008226	
AGAP008227	
AGAP008228	
AGAP008229	
AGAP008230	
AGAP008231	
AGAP008232	
AGAP008233	
AGAP008234	
AGAP007839	
AGAP008236	Thoc2
AGAP008237	
AGAP008238	
AGAP008239	
AGAP008240	
AGAP008241	
AGAP008242	
AGAP008721	
AGAP008244	
AGAP028006	
AGAP008246	
AGAP028101	
AGAP009232	
AGAP008249	
AGAP008250	
AGAP008251	
AGAP008252	
AGAP008253	
AGAP008254	
AGAP008255	
AGAP008256	
AGAP008257	
AGAP008258	
AGAP008259	
AGAP008260	
AGAP008261	
AGAP008262	
AGAP008263	
AGAP008264	
AGAP008265	
AGAP008266	
AGAP008267	
AGAP008268	
AGAP008269	
AGAP008270	
AGAP008271	
AGAP008272	
AGAP008273	
AGAP008274	
AGAP008275	
AGAP008276	
AGAP008387	
AGAP008278	D7L1
AGAP008144	
AGAP008280	D7r5
AGAP008281	D7r4
AGAP008282	D7r2
AGAP008283	D7r3
AGAP008284	D7r1
AGAP008290	TRYP6
AGAP013754	
AGAP008291	TRYP5
AGAP013747	
AGAP008292	TRYP4
AGAP013746	
AGAP008294	TRYP3
AGAP008295	TRYP2
AGAP008296	TRYP1
AGAP028007	
AGAP008297	
AGAP008298	
AGAP008299	
AGAP008300	
AGAP008301	
AGAP008302	
AGAP008303	
AGAP008304	
AGAP008305	
AGAP008306	
AGAP008307	
AGAP008308	
AGAP028019	CYP4H18
AGAP008358	CYP4H17
AGAP008311	
AGAP008312	
AGAP008313	
AGAP008314	
AGAP008315	
AGAP008561	
AGAP028046	
AGAP008318	
AGAP008319	
AGAP008320	
AGAP008321	
AGAP008322	
AGAP008323	
AGAP008324	
AGAP008325	
AGAP008326	
AGAP008327	
AGAP008328	
AGAP008329	RpS5
AGAP008330	
AGAP008310	
AGAP008332	
AGAP008333	Or9
AGAP013713	
AGAP008334	
AGAP008335	
AGAP008336	
AGAP008337	
AGAP008338	
AGAP008339	
AGAP008340	
AGAP008341	
AGAP008342	
AGAP008343	
AGAP008344	
AGAP008345	
AGAP008347	GPRRK
AGAP028081	CPLCG7
AGAP008348	
AGAP008349	
AGAP028140	
AGAP008544	
AGAP008353	
AGAP008354	
AGAP008355	
AGAP008356	CYP4H16
AGAP008357	
AGAP008025	
AGAP008359	
AGAP028059	
AGAP028095	
AGAP008362	
AGAP008363	
AGAP008369	
AGAP008370	
AGAP008371	
AGAP008372	
AGAP008373	
AGAP008374	
AGAP028190	
AGAP008375	
AGAP008376	
AGAP008377	
AGAP008378	
AGAP008379	
AGAP008380	
AGAP008381	
AGAP008382	
AGAP008384	
AGAP008385	
AGAP028216	
AGAP009122	
AGAP008388	
AGAP028031	
AGAP008390	
AGAP008391	
AGAP008392	
AGAP008393	
AGAP008397	
AGAP008398	OBP21
AGAP028151	CPLCG24
AGAP008399	
AGAP008400	
AGAP007769	
AGAP008402	
AGAP008403	
AGAP008404	
AGAP008405	mRpL24
AGAP008406	
AGAP008408	
AGAP008409	
AGAP008410	
AGAP008411	
AGAP008412	
AGAP008413	
AGAP008414	
AGAP008415	
AGAP008416	
AGAP008417	
AGAP008418	
AGAP008419	
AGAP008422	
AGAP008423	
AGAP008424	
AGAP008425	
AGAP008426	
AGAP008427	UTP6
AGAP008428	
AGAP008429	
AGAP008430	
AGAP008431	
AGAP008432	
AGAP008433	
AGAP008434	
AGAP008435	
AGAP008436	ABCC11
AGAP008360	SPZ3
AGAP008438	
AGAP008439	
AGAP008440	
AGAP008441	
AGAP008442	
AGAP008443	
AGAP008444	CPLCG1
AGAP008445	CPLCG2
AGAP008446	CPLCG3
AGAP008447	CPLCG4
AGAP008448	
AGAP008449	CPLCG5
AGAP008450	
AGAP008451	CPLCG6
AGAP008452	CPLCG8
AGAP008453	CPLCG9
AGAP008454	CPLCG10
AGAP028089	CPLCW2
AGAP008456	CPLCG11
AGAP008457	CPLCG13
AGAP008458	CPLCG14
AGAP008459	CPLCG15
AGAP008460	CPLCG16
AGAP008461	CPLCG17
AGAP008462	CPLCG18
AGAP008463	CPLCG19
AGAP028126	CPLCW5
AGAP008465	CPLCG22
AGAP028057	CPLCG23
AGAP008467	
AGAP008352	
AGAP008469	CPLCG21
AGAP028142	
AGAP009388	
AGAP008472	
AGAP008473	
AGAP008474	
AGAP008475	
AGAP008476	
AGAP008477	
AGAP008478	CPLCW7
AGAP008479	CPLCG26
AGAP028434	
AGAP008480	CPLCG27
AGAP008481	
AGAP008482	
AGAP008483	
AGAP008484	
AGAP008486	
AGAP008487	
AGAP008488	
AGAP008489	
AGAP008490	
AGAP008491	
AGAP008492	
AGAP008493	
AGAP008494	
AGAP008495	
AGAP008496	Med30
AGAP008497	APG4B
AGAP028204	
AGAP008498	
AGAP008499	
AGAP008500	
AGAP008501	
AGAP008502	
AGAP008503	
AGAP008279	D7L2
AGAP028120	D7L3
AGAP008506	
AGAP008507	
AGAP008508	
AGAP008509	
AGAP007849	
AGAP008511	IR21a
AGAP008512	
AGAP008513	
AGAP008514	
AGAP008515	
AGAP008516	
AGAP008517	
AGAP008518	
AGAP008520	
AGAP008521	
AGAP008522	
AGAP008523	
AGAP008524	
AGAP008525	
AGAP008526	
AGAP008527	
AGAP008528	
AGAP008529	
AGAP008530	
AGAP008531	
AGAP008532	
AGAP008915	
AGAP028196	
AGAP008535	
AGAP008536	
AGAP008537	
AGAP008538	
AGAP008539	
AGAP008540	
AGAP008541	
AGAP008542	
AGAP008077	
AGAP008545	
AGAP008700	
AGAP028088	
AGAP008504	
AGAP008549	
AGAP008550	
AGAP008551	
AGAP008552	CYP4H27
AGAP008553	
AGAP008554	
AGAP008555	
AGAP008556	
AGAP008557	
AGAP008558	
AGAP008559	
AGAP008039	
AGAP008562	
AGAP028184	
AGAP008331	
AGAP028169	
AGAP008566	
AGAP008567	
AGAP008569	
AGAP008570	
AGAP008571	
AGAP008572	
AGAP007971	
AGAP028103	
AGAP008575	
AGAP008576	
AGAP008577	
AGAP008578	
AGAP008579	
AGAP008580	
AGAP008582	
AGAP008584	
AGAP008585	
AGAP008588	alpha5
AGAP008593	
AGAP008596	
AGAP008597	
AGAP008598	
AGAP008599	
AGAP008600	
AGAP008601	
AGAP008602	
AGAP008604	
AGAP008606	
AGAP008610	
AGAP008611	
AGAP008612	
AGAP008613	
AGAP008614	
AGAP008615	
AGAP008616	
AGAP008617	
AGAP008619	
AGAP008620	
AGAP008621	
AGAP008622	
AGAP008623	
AGAP008624	
AGAP008625	GPRSMO
AGAP008626	
AGAP008627	
AGAP008628	
AGAP008629	
AGAP013442	CLIPB9
AGAP008631	
AGAP008632	
AGAP008633	
AGAP008634	
AGAP008635	
AGAP008636	
AGAP008637	APG7A
AGAP028076	
AGAP008638	
AGAP008639	
AGAP008640	
AGAP008641	
AGAP008642	
AGAP008643	
AGAP008644	GPRMGL2
AGAP028098	
AGAP008645	GAM1
AGAP008646	
AGAP008647	
AGAP008648	
AGAP008649	
AGAP008650	
AGAP008651	
AGAP008652	
AGAP008653	
AGAP008655	
AGAP008656	
AGAP008657	
AGAP008658	
AGAP008659	
AGAP008660	
AGAP008661	
AGAP008662	
AGAP008664	
AGAP008665	
AGAP008666	
AGAP008667	
AGAP008668	
AGAP008669	
AGAP008670	
AGAP008980	
AGAP008672	
AGAP008673	
AGAP008674	
AGAP008675	
AGAP028049	
AGAP008468	
AGAP008678	
AGAP008679	
AGAP008680	
AGAP008681	
AGAP008682	CYP307B1
AGAP008683	
AGAP008684	
AGAP008685	
AGAP008686	
AGAP008687	
AGAP008688	
AGAP008689	
AGAP008690	
AGAP008691	
AGAP008692	
AGAP008693	
AGAP008694	
AGAP008696	
AGAP008697	
AGAP008698	
AGAP008699	
AGAP008247	
AGAP008701	
AGAP008437	ABCC8
AGAP027980	ABCC10
AGAP028128	ABCC9
AGAP008704	
AGAP008705	
AGAP008706	
AGAP008707	
AGAP008708	
AGAP008709	
AGAP008710	
AGAP008711	
AGAP008712	
AGAP008713	
AGAP008714	
AGAP008715	
AGAP008716	
AGAP008717	
AGAP008718	
AGAP008719	
AGAP008720	
AGAP008020	CYP12F2
AGAP008722	
AGAP008723	
AGAP008724	
AGAP008725	
AGAP008726	
AGAP008727	
AGAP008728	
AGAP008729	
AGAP008730	
AGAP008731	
AGAP028218	
AGAP008277	
AGAP008734	
AGAP008735	
AGAP008736	
AGAP008737	
AGAP008738	
AGAP008739	
AGAP008740	
AGAP028179	
AGAP028010	
AGAP027989	
AGAP007920	
AGAP008745	
AGAP008746	
AGAP008747	
AGAP008748	
AGAP008749	
AGAP008750	
AGAP008751	
AGAP008752	
AGAP008753	
AGAP008754	
AGAP008755	
AGAP008756	
AGAP008757	
AGAP008758	
AGAP008759	IR41b
AGAP008760	
AGAP008761	
AGAP008762	
AGAP008763	
AGAP008764	
AGAP008765	
AGAP008766	
AGAP008767	
AGAP008768	
AGAP008574	
AGAP008770	
AGAP008771	
AGAP008772	
AGAP008773	mRpS18
AGAP008774	
AGAP008775	
AGAP008776	
AGAP028055	
AGAP007991	
AGAP008779	
AGAP008780	
AGAP008781	
AGAP008782	
AGAP008783	
AGAP008785	
AGAP008790	
AGAP008794	
AGAP028135	
AGAP008548	
AGAP008797	
AGAP008798	
AGAP008799	
AGAP008800	
AGAP008801	
AGAP008802	
AGAP008803	
AGAP008804	
AGAP008805	
AGAP008806	
AGAP008807	
AGAP008808	
AGAP028011	
AGAP009252	
AGAP008811	
AGAP028192	
AGAP008813	
AGAP008814	
AGAP008815	
AGAP008816	
AGAP008817	CPLCP3
AGAP008818	
AGAP008819	EGFR
AGAP028147	
AGAP008820	
AGAP008821	
AGAP008822	
AGAP008823	
AGAP008824	
AGAP008825	
AGAP008826	
AGAP008827	
AGAP008828	
AGAP008829	
AGAP008830	
AGAP008831	
AGAP008832	
AGAP008833	
AGAP008834	Akh1
AGAP008836	
AGAP008837	
AGAP008838	
AGAP008839	
AGAP028648	
AGAP009249	
AGAP008842	
AGAP028024	
AGAP008843	AQP1
AGAP008844	GALE1
AGAP008845	
AGAP008846	
AGAP008847	
AGAP008848	
AGAP008849	
AGAP008850	
AGAP008851	
AGAP008852	
AGAP008853	
AGAP008854	
AGAP008855	
AGAP008857	
AGAP008858	
AGAP008859	
AGAP008860	
AGAP008861	
AGAP008862	
AGAP008863	
AGAP008864	
AGAP008865	
AGAP028649	
AGAP008867	
AGAP010243	
AGAP008869	
AGAP008870	
AGAP008871	GPRFZ4
AGAP028065	
AGAP008872	
AGAP008873	
AGAP008874	
AGAP008875	
AGAP008876	
AGAP008877	
AGAP008878	
AGAP008879	
AGAP008880	
AGAP008881	
AGAP008882	
AGAP008883	
AGAP008884	
AGAP008885	
AGAP008886	
AGAP008887	
AGAP008888	
AGAP008889	ABCG15
AGAP008890	CPLCP5
AGAP008891	
AGAP008892	
AGAP008893	CPLCP8
AGAP008894	Or65
AGAP008895	
AGAP008896	
AGAP008897	
AGAP008898	
AGAP008899	
AGAP008900	
AGAP008732	
AGAP008742	
AGAP008778	
AGAP008904	
AGAP008905	
AGAP008906	
AGAP008907	
AGAP008908	
AGAP008909	
AGAP008910	
AGAP008911	
AGAP008912	
AGAP008913	
AGAP008914	
AGAP008245	
AGAP008916	RpL7
AGAP008917	
AGAP008918	
AGAP008919	
AGAP008920	
AGAP008921	
AGAP008922	
AGAP008923	
AGAP008924	
AGAP008925	
AGAP008926	
AGAP008927	
AGAP008928	
AGAP008929	
AGAP008930	
AGAP008931	
AGAP008932	
AGAP008933	
AGAP008934	
AGAP008935	
AGAP008936	
AGAP008937	
AGAP008938	
AGAP008939	
AGAP008940	
AGAP008941	
AGAP008942	
AGAP008943	
AGAP008944	
AGAP008945	ABCG6
AGAP008946	
AGAP008947	
AGAP008948	
AGAP027996	
AGAP008950	
AGAP008951	
AGAP008952	
AGAP008953	
AGAP008954	
AGAP008955	
AGAP008956	
AGAP008810	
AGAP008958	
AGAP008959	
AGAP008960	CPR110
AGAP008961	
AGAP008962	
AGAP008963	
AGAP008964	
AGAP008965	
AGAP028188	
AGAP028215	
AGAP008968	
AGAP008969	
AGAP008970	
AGAP008971	
AGAP008972	
AGAP008973	
AGAP008974	
AGAP008975	
AGAP008976	
AGAP008977	
AGAP008978	
AGAP008979	
AGAP007808	
AGAP028220	
AGAP008982	
AGAP008983	
AGAP008984	
AGAP008985	
AGAP008986	
AGAP008987	
AGAP008988	
AGAP008989	
AGAP008990	
AGAP008991	
AGAP008992	
AGAP008993	
AGAP008796	
AGAP028164	
AGAP008996	
AGAP008997	
AGAP028056	
AGAP008769	
AGAP009001	
AGAP009002	HR3
AGAP009003	
AGAP009004	
AGAP009005	
AGAP009006	
AGAP009007	GPRNNB1
AGAP028180	
AGAP009008	
AGAP009009	
AGAP009010	
AGAP009011	
AGAP009012	
AGAP009013	
AGAP009014	IR31a
AGAP028014	
AGAP008812	
AGAP009017	
AGAP009018	
AGAP009019	
AGAP009020	
AGAP009021	
AGAP009022	
AGAP009023	
AGAP028115	
AGAP028035	
AGAP009024	
AGAP009025	
AGAP009026	
AGAP009027	
AGAP009028	
AGAP009029	
AGAP028230	
AGAP009030	
AGAP009031	RpL5
AGAP028001	
AGAP009032	
AGAP009034	
AGAP009035	
AGAP009036	
AGAP009037	
AGAP028100	
AGAP028187	
AGAP009040	
AGAP009041	
AGAP009042	
AGAP009043	
AGAP009044	
AGAP009045	
AGAP009046	
AGAP009047	
AGAP009048	
AGAP009049	
AGAP009050	
AGAP009051	
AGAP009052	
AGAP009053	
AGAP009054	
AGAP008795	
AGAP009057	
AGAP009058	Exo3
AGAP009059	
AGAP009060	
AGAP009061	
AGAP009062	
AGAP009063	
AGAP009064	
AGAP009065	OBP42
AGAP009066	
AGAP009067	
AGAP009068	
AGAP009069	
AGAP009070	
AGAP009071	
AGAP009072	
AGAP009073	
AGAP009074	
AGAP009075	
AGAP009076	
AGAP009077	
AGAP009078	
AGAP009079	
AGAP009080	
AGAP009081	
AGAP009082	
AGAP009083	
AGAP009084	
AGAP009085	
AGAP009101	
AGAP028206	
AGAP009088	
AGAP009089	
AGAP009090	
AGAP009091	
AGAP009092	
AGAP009093	
AGAP009094	
AGAP009095	
AGAP009096	
AGAP009099	TG3
AGAP009100	
AGAP008702	GPRNPR2
AGAP009102	
AGAP009103	
AGAP009104	
AGAP009105	
AGAP009106	
AGAP009107	
AGAP009108	
AGAP009109	
AGAP009110	
AGAP009111	Or29
AGAP009112	
AGAP009114	
AGAP009115	
AGAP009116	
AGAP009117	
AGAP009118	
AGAP009119	
AGAP009120	
AGAP009121	
AGAP008080	
AGAP009123	
AGAP009124	
AGAP009125	
AGAP009126	
AGAP009127	
AGAP009128	
AGAP009129	
AGAP009130	
AGAP009131	
AGAP009132	
AGAP009133	
AGAP009134	
AGAP009135	
AGAP009136	
AGAP009137	
AGAP009138	
AGAP009139	
AGAP009140	
AGAP009141	Med17
AGAP028214	
AGAP028131	
AGAP009142	
AGAP009144	
AGAP009145	
AGAP009146	
AGAP009147	
AGAP009149	
AGAP009150	
AGAP009151	
AGAP009152	mRpS21
AGAP009153	
AGAP009154	
AGAP028112	
AGAP009155	
AGAP009156	
AGAP008901	
AGAP028197	
AGAP009159	
AGAP009160	
AGAP009161	
AGAP009162	
AGAP009163	
AGAP009164	
AGAP009165	
AGAP009167	
AGAP009168	
AGAP009056	
AGAP028153	
AGAP009171	
AGAP009172	
AGAP009173	
AGAP009174	
AGAP009175	
AGAP009176	
AGAP009177	
AGAP009178	
AGAP009179	
AGAP009180	
AGAP009181	
AGAP009182	
AGAP009183	
AGAP009184	
AGAP028033	
AGAP028134	
AGAP009187	
AGAP009188	
AGAP009189	
AGAP009190	GSTE8
AGAP028224	CPLCG12
AGAP009191	GSTE6
AGAP028119	CPLCW4
AGAP009192	GSTE5
AGAP009193	GSTE4
AGAP027984	
AGAP009194	GSTE2
AGAP028199	
AGAP009195	GSTE1
AGAP028093	
AGAP009196	GSTE7
AGAP009197	GSTE3
AGAP028077	
AGAP009198	
AGAP009199	
AGAP009200	
AGAP009201	
AGAP009202	
AGAP009203	
AGAP009204	eIF3h
AGAP028048	
AGAP009205	
AGAP009206	
AGAP009207	
AGAP009208	
AGAP009209	
AGAP027987	
AGAP009210	
AGAP009211	
AGAP009212	SRPN6
AGAP009213	SRPN16
AGAP009214	CLIPB11
AGAP009216	
AGAP009218	
AGAP009219	
AGAP009220	
AGAP009221	SRPN5
AGAP009222	
AGAP009223	
AGAP009224	
AGAP009225	
AGAP009226	
AGAP009227	
AGAP009228	
AGAP009230	
AGAP028022	
AGAP028092	
AGAP028063	
AGAP009234	
AGAP009236	
AGAP009237	
AGAP009238	
AGAP009239	
AGAP009240	CYP4C35
AGAP009241	CYP4C36
AGAP009242	
AGAP009243	
AGAP009244	
AGAP009245	
AGAP009246	CYP4C27
AGAP009247	
AGAP009248	
AGAP008533	
AGAP009250	
AGAP028150	
AGAP009253	
AGAP009254	
AGAP009255	
AGAP009256	Gr44
AGAP009257	
AGAP009258	
AGAP009259	
AGAP009260	
AGAP009261	
AGAP009262	
AGAP009264	
AGAP009265	
AGAP009266	
AGAP009267	
AGAP009268	
AGAP009269	
AGAP009270	
AGAP009271	
AGAP028015	
AGAP009274	
AGAP009275	Sk
AGAP009276	
AGAP009277	
AGAP009278	
AGAP009279	
AGAP009280	
AGAP009281	
AGAP009282	
AGAP009283	
AGAP009284	
AGAP009285	
AGAP009286	
AGAP009288	
AGAP009289	
AGAP009290	
AGAP009291	
AGAP028168	
AGAP009292	
AGAP007818	
AGAP028144	
AGAP009295	
AGAP009296	
AGAP009302	
AGAP009303	
AGAP009304	
AGAP009305	
AGAP013715	
AGAP013773	
AGAP009306	
AGAP009307	
AGAP009308	
AGAP009309	
AGAP009310	
AGAP009311	
AGAP009312	
AGAP009313	
AGAP009314	
AGAP009315	
AGAP009317	
AGAP009318	
AGAP009319	
AGAP009320	
AGAP009321	
AGAP009322	
AGAP009323	
AGAP009324	RpL34
AGAP009325	
AGAP009327	
AGAP009328	
AGAP009329	
AGAP009330	
AGAP009331	
AGAP009332	
AGAP009333	
AGAP009334	
AGAP009335	
AGAP009336	
AGAP009337	
AGAP009338	
AGAP009339	
AGAP009404	
AGAP028209	
AGAP009342	GSTU3
AGAP013766	
AGAP009343	
AGAP009344	
AGAP009345	
AGAP009346	
AGAP009347	
AGAP009348	
AGAP009349	
AGAP009350	
AGAP009351	
AGAP009352	
AGAP007815	
AGAP009354	
AGAP009355	
AGAP009356	
AGAP009357	
AGAP009358	
AGAP009359	
AGAP009360	
AGAP009361	
AGAP009362	
AGAP009363	CYP9M1
AGAP009364	
AGAP009365	
AGAP009366	
AGAP009367	
AGAP009368	plugin
AGAP009369	
AGAP009370	
AGAP009371	
AGAP009372	
AGAP009373	
AGAP009374	
AGAP009375	CYP9M2
AGAP009376	
AGAP009377	
AGAP009378	
AGAP009379	
AGAP009380	
AGAP009381	
AGAP009382	
AGAP009383	
AGAP009384	
AGAP009385	
AGAP009386	
AGAP009387	
AGAP008100	
AGAP009389	
AGAP009390	Or53
AGAP013736	
AGAP009391	Or30
AGAP009392	Or46
AGAP009393	Or47
AGAP013741	Med11
AGAP009394	Or16
AGAP013751	
AGAP009395	Or17
AGAP009396	Or13
AGAP013763	
AGAP009397	Or55
AGAP013725	
AGAP009398	Or15
AGAP013728	
AGAP009399	
AGAP009400	
AGAP009401	
AGAP009402	OBP43
AGAP013745	
AGAP009403	
AGAP008903	
AGAP009405	CPAP3-E
AGAP009406	
AGAP009407	
AGAP009408	Or14
AGAP009409	Or51
AGAP009410	Or18
AGAP009411	
AGAP009412	Or50
AGAP009413	Or20
AGAP009414	
AGAP009415	
AGAP009416	
AGAP009417	
AGAP009418	
AGAP009419	
AGAP009420	
AGAP007976	
AGAP028023	
AGAP008671	
AGAP009426	
AGAP009427	
AGAP009428	
AGAP009429	
AGAP009430	
AGAP009431	RpS21
AGAP009432	DLP
AGAP009433	
AGAP009434	
AGAP009435	
AGAP009436	
AGAP009437	
AGAP009438	
AGAP009439	
AGAP009440	
AGAP009441	
AGAP009442	
AGAP009443	
AGAP009444	
AGAP009445	
AGAP009446	
AGAP009447	
AGAP009448	
AGAP009449	
AGAP009450	
AGAP009451	
AGAP009452	
AGAP009453	GPRMTH3
AGAP009457	
AGAP009458	
AGAP009459	cdk1
AGAP009460	
AGAP009461	
AGAP009462	
AGAP009463	ABCG11
AGAP009464	ABCG10
AGAP028050	
AGAP010295	
AGAP009467	ABCG16
AGAP009468	ABCG17
AGAP009469	ABCG18
AGAP009470	
AGAP009471	ABCG19
AGAP009472	ABCG20
AGAP009473	
AGAP009474	
AGAP009475	
AGAP009476	
AGAP009477	
AGAP009478	
AGAP009479	
AGAP009480	
AGAP009481	
AGAP009482	
AGAP009483	
AGAP009484	
AGAP009485	
AGAP009486	
AGAP009487	
AGAP009488	
AGAP009489	
AGAP009490	
AGAP009491	
AGAP009492	
AGAP009493	alpha9
AGAP009494	
AGAP009495	
AGAP009496	
AGAP009497	
AGAP009498	
AGAP009499	
AGAP009500	
AGAP009501	
AGAP009502	
AGAP009503	
AGAP009504	
AGAP009505	
